,год,время_года,климат,город,страна,способ_охлаждения,режим_при_смешанном_типе_охлаждения,способ_обогрева,возраст,пол,ощущение_температуры,ощущение_температуры_(bool),предпочтительное_изменение_температуры,ощущение_движения_воздуха_(bool),предпочтительное_изменение_движения_воздуха,оценка_комфорта,утепление,температура_воздуха_в_помещении,температура_воздуха_на_улице,rh,скорость_воздуха,рост,вес,занавески,вентилятор,окно,двери,отопление,среднемесячная_температура_на_улице,количество_рекламаций,температура_удовлетворительная_%,количество_рекламаций_кат,возраст_кат
297,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,3.0,1,Холоднее,0,Больше,,0.68,28.7,24.1,47.0,0.21,165.1,50.0,0,0,1,1,0,31.5,0,57.24,мало,молодой возраст
298,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,2.0,1,Холоднее,0,Больше,,0.53,30.4,24.1,34.0,0.15,165.1,70.0,0,0,-1,-1,0,31.5,0,57.24,мало,молодой возраст
299,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,0.0,1,Холоднее,0,Без изменений,,0.62,34.3,24.1,31.0,0.77,165.1,52.0,0,0,-1,1,0,31.5,0,57.24,мало,молодой возраст
300,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Холоднее,0,Без изменений,,0.68,27.9,24.1,35.0,0.22,165.1,70.0,0,0,-1,-1,0,31.5,0,57.24,мало,молодой возраст
301,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,-1,Теплее,0,Меньше,,0.62,26.0,24.1,36.0,0.04,165.1,71.0,0,0,-1,-1,0,31.5,0,57.24,мало,молодой возраст
302,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Без изменений,0,Меньше,,0.62,26.1,24.1,27.0,0.02,165.1,47.0,0,0,-1,-1,0,31.5,0,57.24,мало,молодой возраст
303,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-2.0,1,Без изменений,0,Меньше,,0.68,22.3,24.1,46.0,0.57,165.1,68.0,0,0,-1,-1,0,31.5,0,57.24,мало,молодой возраст
304,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Женский,1.0,-1,Холоднее,0,Больше,,0.63,31.7,24.1,40.0,0.01,165.1,52.0,0,0,-1,1,0,21.6,0,49.28,мало,молодой возраст
305,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Женский,0.0,1,Без изменений,0,Без изменений,,0.75,27.7,24.1,48.0,0.07,165.1,54.0,0,0,-1,1,0,21.6,0,49.28,мало,молодой возраст
306,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Женский,-2.0,1,Теплее,0,Меньше,,0.74,27.7,24.1,49.0,0.0,165.1,56.0,0,0,1,-1,0,21.6,0,49.28,мало,молодой возраст
307,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Женский,-1.0,1,Без изменений,0,Без изменений,,0.84,30.4,24.1,32.0,0.25,165.1,62.0,0,0,-1,1,0,21.6,0,49.28,мало,молодой возраст
308,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,-1.0,1,Холоднее,0,Больше,,0.72,29.3,24.1,46.0,0.03,165.1,56.0,0,0,1,1,0,21.6,0,57.24,мало,молодой возраст
309,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,-1.0,1,Холоднее,0,Больше,,0.64,28.3,24.1,31.0,0.04,165.1,68.0,0,0,-1,1,0,21.6,0,57.24,мало,молодой возраст
310,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,3.0,1,Холоднее,0,Больше,,0.72,29.8,24.1,34.0,0.02,165.1,58.0,0,0,-1,1,0,21.6,0,57.24,мало,молодой возраст
311,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,0.0,-1,Без изменений,0,Больше,,0.62,27.5,24.1,36.0,0.16,165.1,65.0,0,0,1,1,0,21.6,0,57.24,мало,молодой возраст
312,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,-1.0,1,Без изменений,0,Без изменений,,0.72,30.3,24.1,30.0,0.14,165.1,60.0,0,0,1,1,0,21.6,0,57.24,мало,молодой возраст
313,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,1.0,1,Теплее,0,Больше,,0.68,27.8,24.1,47.0,0.15,165.1,75.0,0,0,-1,1,0,21.6,0,57.24,мало,молодой возраст
314,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,2.0,-1,Холоднее,0,Больше,,0.68,26.6,24.1,47.0,0.02,165.1,69.0,0,0,-1,1,0,21.6,0,57.24,мало,молодой возраст
315,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,1.0,-1,Холоднее,0,Больше,,0.72,29.5,24.1,39.0,0.02,165.1,56.0,0,0,-1,-1,0,21.6,0,57.24,мало,молодой возраст
316,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Без изменений,0,Без изменений,,0.63,25.7,24.1,40.0,0.04,165.1,64.0,0,0,-1,1,0,21.6,0,49.28,мало,молодой возраст
317,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Холоднее,0,Больше,,0.74,26.9,24.1,42.0,0.02,165.1,76.0,0,0,-1,-1,0,21.6,0,49.28,мало,молодой возраст
318,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Холоднее,0,Больше,,0.74,26.9,24.1,42.0,0.02,165.1,76.0,0,0,-1,-1,0,21.6,0,49.28,мало,молодой возраст
319,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Холоднее,0,Больше,,0.74,26.9,24.1,42.0,0.02,165.1,76.0,0,0,-1,-1,0,21.6,0,49.28,мало,молодой возраст
320,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,2.0,-1,Холоднее,0,Больше,,0.68,28.8,24.1,40.0,0.01,165.1,79.0,0,0,-1,-1,0,21.6,0,57.24,мало,молодой возраст
321,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Женский,0.0,1,Без изменений,0,Без изменений,,0.63,29.8,24.1,65.0,0.05,165.1,55.0,0,0,1,1,0,27.0,0,49.28,мало,молодой возраст
322,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,2.0,-1,Холоднее,0,Больше,,0.68,28.0,24.1,44.0,0.03,165.1,75.0,0,0,-1,-1,0,27.0,0,57.24,мало,молодой возраст
323,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Без изменений,0,Больше,,0.68,25.1,24.1,53.0,0.03,165.1,58.0,0,0,-1,-1,0,27.0,0,57.24,мало,молодой возраст
324,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Без изменений,0,Без изменений,,0.68,26.3,24.1,47.0,0.03,165.1,65.0,0,0,-1,-1,0,27.0,0,57.24,мало,молодой возраст
325,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,1.0,1,Без изменений,0,Больше,,0.68,26.3,24.1,47.0,0.03,165.1,75.0,0,0,-1,-1,0,27.0,0,57.24,мало,молодой возраст
326,2012,Осень,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,-1.0,-1,Без изменений,0,Без изменений,,0.72,27.5,24.1,64.0,0.01,165.1,70.0,0,0,-1,1,0,25.7,0,57.24,мало,молодой возраст
327,2012,Осень,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,,42.0,Мужской,3.0,-1,Холоднее,0,Больше,,0.68,30.1,24.1,61.0,0.02,165.1,80.0,0,0,1,-1,0,25.7,0,57.24,мало,молодой возраст
328,2012,Осень,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Теплее,0,Больше,,0.68,28.1,24.1,46.0,0.04,165.1,61.0,0,0,-1,1,0,25.7,0,57.24,мало,молодой возраст
329,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,2.0,1,Холоднее,0,Без изменений,,0.97,26.6,24.1,51.0,0.11,165.1,44.0,0,0,-1,-1,0,30.4,0,49.28,мало,молодой возраст
330,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,0.0,1,Без изменений,0,Без изменений,,0.6,28.1,24.1,49.0,0.01,165.1,58.0,0,0,-1,1,0,30.4,0,49.28,мало,молодой возраст
331,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Холоднее,0,Больше,,0.84,25.5,24.1,47.0,0.07,165.1,49.0,0,0,-1,1,0,30.4,0,49.28,мало,молодой возраст
332,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,-3.0,1,Теплее,0,Меньше,,0.73,26.6,24.1,50.0,0.47,165.1,65.0,0,0,-1,-1,0,30.4,0,49.28,мало,молодой возраст
333,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,0.0,1,Холоднее,0,Без изменений,,0.97,27.5,24.1,48.0,0.14,165.1,63.0,0,0,-1,1,0,30.4,0,49.28,мало,молодой возраст
334,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Холоднее,0,Больше,,0.75,27.3,24.1,53.0,0.03,165.1,63.0,0,0,-1,-1,0,30.4,0,49.28,мало,молодой возраст
335,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Теплее,0,Меньше,,0.62,25.8,24.1,56.0,0.29,165.1,83.0,0,0,-1,-1,0,30.4,0,57.24,мало,молодой возраст
336,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,3.0,-1,Холоднее,0,Больше,,0.68,26.3,24.1,45.0,0.01,165.1,65.0,0,0,-1,-1,0,30.4,0,57.24,мало,молодой возраст
337,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Холоднее,0,Меньше,,0.72,27.0,24.1,52.0,0.23,165.1,54.0,0,0,-1,-1,0,30.4,0,57.24,мало,молодой возраст
338,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Холоднее,0,Больше,,0.72,27.1,24.1,54.0,0.01,165.1,75.0,0,0,-1,-1,0,30.4,0,57.24,мало,молодой возраст
339,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,3.0,1,Без изменений,0,Больше,,0.68,25.5,24.1,49.0,0.02,165.1,85.0,0,0,-1,-1,0,30.4,0,57.24,мало,молодой возраст
340,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Женский,0.0,1,Без изменений,0,Без изменений,4.0,0.57,26.1,24.1,64.3,0.11,162.6,68.0,0,1,0,0,1,30.8,0,49.28,мало,молодой возраст
341,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,35.0,Женский,0.0,1,Без изменений,0,Без изменений,6.0,0.63,25.8,24.1,65.5,0.31,152.4,57.0,0,1,-1,0,1,30.8,0,49.28,мало,молодой возраст
342,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Мужской,-2.0,-1,Холоднее,0,Без изменений,5.0,0.7,24.9,24.1,67.7,0.23,170.2,55.0,0,1,0,0,1,30.8,0,57.24,мало,молодой возраст
343,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Мужской,0.0,1,Без изменений,0,Больше,5.0,0.78,25.7,24.1,65.9,0.56,172.0,80.0,0,1,0,0,1,30.8,0,57.24,мало,молодой возраст
344,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Мужской,1.0,-1,Теплее,0,Больше,5.0,0.9,26.0,24.1,64.6,0.17,177.8,85.0,0,-1,-1,0,1,30.8,0,57.24,мало,молодой возраст
345,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Вентиляция,,42.0,Женский,0.0,1,Холоднее,0,Без изменений,,0.84,28.2,24.1,48.0,0.16,165.1,65.0,0,0,-1,-1,0,30.8,0,49.28,мало,молодой возраст
346,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,-2.0,1,Теплее,0,Больше,,0.84,26.3,24.1,49.0,0.25,165.1,62.0,0,0,-1,-1,0,30.8,0,49.28,мало,молодой возраст
347,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,3.0,-1,Холоднее,0,Больше,,0.97,28.6,24.1,65.0,0.02,165.1,60.0,0,0,-1,-1,0,30.8,0,49.28,мало,молодой возраст
348,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,0.0,-1,Без изменений,0,Больше,,0.97,23.3,24.1,55.0,0.05,165.1,56.0,0,0,-1,-1,0,30.8,0,49.28,мало,молодой возраст
349,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,1.0,1,Холоднее,0,Больше,,0.97,26.4,24.1,42.0,0.16,165.1,55.0,0,0,-1,-1,0,30.8,0,49.28,мало,молодой возраст
350,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,1.0,1,Холоднее,0,Больше,,0.64,26.7,24.1,41.0,0.22,165.1,90.0,0,0,-1,-1,0,30.8,0,57.24,мало,молодой возраст
351,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,3.0,-1,Холоднее,0,Больше,,0.73,26.7,24.1,41.0,0.6,165.1,55.0,0,0,-1,-1,0,30.8,0,57.24,мало,молодой возраст
352,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Без изменений,0,Больше,,0.73,26.8,24.1,54.0,0.1,165.1,65.0,0,0,-1,-1,0,30.8,0,57.24,мало,молодой возраст
353,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Без изменений,0,Без изменений,,0.64,26.5,24.1,61.0,0.16,165.1,65.0,0,0,-1,-1,0,30.8,0,57.24,мало,молодой возраст
354,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Вентиляция,,,35.0,Женский,3.0,-1,Без изменений,0,Больше,3.0,0.78,35.3,24.1,37.9,0.4,162.6,68.0,0,1,-1,0,0,38.1,0,49.28,мало,молодой возраст
355,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Вентиляция,,,45.0,Женский,3.0,-1,Холоднее,0,Меньше,6.0,0.48,35.5,24.1,34.9,0.41,172.7,73.0,0,1,0,0,0,38.1,0,49.28,мало,средний возраст
356,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Вентиляция,,,55.0,Мужской,2.0,-1,Теплее,0,Меньше,2.0,0.49,34.3,24.1,49.4,0.65,175.3,70.0,0,1,0,0,-1,38.1,0,57.24,мало,средний возраст
357,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Женский,-1.0,1,Теплее,0,Без изменений,4.0,0.57,25.1,24.1,73.1,0.15,162.6,56.0,0,1,0,0,1,38.1,0,49.28,мало,молодой возраст
358,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Женский,0.0,1,Теплее,0,Без изменений,6.0,0.71,26.7,24.1,59.4,0.34,152.4,50.0,0,-1,0,0,1,38.1,0,49.28,мало,молодой возраст
359,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Мужской,0.0,1,Без изменений,0,Больше,6.0,0.7,25.8,24.1,62.4,0.13,178.0,74.0,0,1,0,0,1,38.1,0,57.24,мало,молодой возраст
360,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,,,25.0,Мужской,0.0,1,Теплее,0,Без изменений,6.0,0.74,26.9,24.1,65.3,0.04,167.0,60.0,0,-1,-1,0,1,38.1,0,57.24,мало,молодой возраст
361,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,-1.0,1,Без изменений,0,Больше,,0.75,27.1,24.1,49.0,0.32,165.1,52.0,0,0,-1,-1,0,38.1,0,49.28,мало,молодой возраст
362,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,3.0,-1,Без изменений,0,Больше,,0.84,25.8,24.1,41.0,0.19,165.1,42.0,0,0,-1,-1,0,38.1,0,49.28,мало,молодой возраст
363,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,0.0,1,Без изменений,0,Меньше,,0.97,27.9,24.1,36.0,0.28,165.1,74.0,0,0,-1,-1,0,38.1,0,49.28,мало,молодой возраст
364,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,-1,Холоднее,0,Без изменений,,0.7,26.8,24.1,47.0,0.03,165.1,71.0,0,0,-1,-1,0,38.1,0,57.24,мало,молодой возраст
365,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Теплее,0,Меньше,,0.72,27.5,24.1,55.0,0.07,165.1,65.0,0,0,-1,-1,0,38.1,0,57.24,мало,молодой возраст
366,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Без изменений,0,Без изменений,,0.7,25.1,24.1,40.0,0.07,165.1,52.0,0,0,-1,-1,0,38.1,0,57.24,мало,молодой возраст
367,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Без изменений,0,Без изменений,,0.7,27.3,24.1,43.0,0.16,165.1,60.0,0,0,-1,-1,0,38.1,0,57.24,мало,молодой возраст
368,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Теплее,0,Без изменений,,0.7,27.5,24.1,55.0,0.18,165.1,55.0,0,0,-1,-1,0,38.1,0,57.24,мало,молодой возраст
369,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,1.0,-1,Без изменений,0,Больше,,0.72,28.8,24.1,40.0,0.01,165.1,60.0,0,0,-1,-1,0,38.1,0,57.24,мало,молодой возраст
370,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Вентиляция,,42.0,Женский,-1.0,1,Без изменений,0,Без изменений,,0.63,28.9,24.1,63.0,0.48,165.1,45.0,0,0,1,1,0,29.7,0,49.28,мало,молодой возраст
371,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Женский,0.0,1,Без изменений,0,Без изменений,,0.72,24.3,24.1,45.0,0.02,165.1,65.0,0,0,-1,-1,0,29.7,0,49.28,мало,молодой возраст
372,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,-1,Без изменений,0,Больше,,0.68,24.5,24.1,42.0,0.11,165.1,60.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
373,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Без изменений,0,Без изменений,,0.62,28.4,24.1,52.0,1.42,165.1,56.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
374,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,-1,Холоднее,0,Без изменений,,0.72,24.8,24.1,51.0,0.13,165.1,80.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
375,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,1.0,-1,Холоднее,0,Больше,,0.68,25.4,24.1,54.0,0.09,165.1,63.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
376,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,-1.0,1,Теплее,0,Больше,,0.68,27.0,24.1,47.0,0.08,165.1,76.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
377,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,3.0,1,Теплее,0,Больше,,0.62,25.9,24.1,50.0,0.09,165.1,61.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
378,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Холоднее,0,Больше,,0.68,27.6,24.1,48.0,0.15,165.1,70.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
379,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,,42.0,Мужской,0.0,1,Холоднее,0,Больше,,0.62,26.5,24.1,57.0,0.07,165.1,57.0,0,0,-1,-1,0,29.7,0,57.24,мало,молодой возраст
380,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,35.0,Женский,0.0,1,Без изменений,0,Больше,5.0,1.74,20.2,24.1,36.4,0.08,167.6,70.0,0,0,-1,0,0,8.5,0,49.28,мало,молодой возраст
381,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,55.0,Женский,1.0,-1,Холоднее,0,Без изменений,6.0,2.06,16.2,24.1,23.8,0.03,160.0,70.0,0,0,0,0,0,8.5,0,49.28,мало,средний возраст
382,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,25.0,Мужской,0.0,1,Холоднее,0,Больше,5.0,1.83,17.0,24.1,23.9,0.04,170.2,57.0,0,0,-1,0,0,8.5,0,57.24,мало,молодой возраст
383,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,35.0,Мужской,0.0,1,Без изменений,0,Без изменений,5.0,1.75,18.0,24.1,40.1,0.04,162.6,58.0,0,0,-1,0,0,8.5,0,57.24,мало,молодой возраст
384,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,55.0,Мужской,0.0,1,Без изменений,0,Без изменений,6.0,1.69,20.0,24.1,39.2,0.07,170.2,82.0,0,0,-1,0,0,8.5,0,57.24,мало,средний возраст
385,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,25.0,Женский,-1.0,-1,Холоднее,0,Без изменений,4.0,1.48,22.8,24.1,31.2,0.04,134.6,43.0,0,0,-1,0,0,8.5,0,49.28,мало,молодой возраст
386,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55.0,Женский,0.0,1,Без изменений,0,Без изменений,5.0,1.41,18.9,24.1,31.2,0.04,162.6,58.0,0,0,-1,0,0,8.5,0,49.28,мало,средний возраст
387,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,45.0,Женский,3.0,1,Без изменений,0,Без изменений,6.0,1.45,20.2,24.1,32.2,0.02,152.4,48.0,0,0,-1,0,0,8.5,0,49.28,мало,средний возраст
388,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55.0,Мужской,-1.0,1,Без изменений,0,Больше,4.0,1.74,22.1,24.1,35.1,0.02,162.6,70.0,0,0,-1,0,0,8.5,0,57.24,мало,средний возраст
389,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,45.0,Мужской,0.0,1,Холоднее,0,Больше,5.0,2.08,20.4,24.1,27.8,0.02,157.5,60.0,0,0,-1,0,0,8.5,0,57.24,мало,средний возраст
390,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55.0,Мужской,0.0,1,Без изменений,0,Без изменений,6.0,1.44,19.4,24.1,38.2,0.03,160.0,60.0,0,0,-1,0,0,8.5,0,57.24,мало,средний возраст
391,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,25.0,Мужской,0.0,1,Без изменений,0,Без изменений,6.0,1.68,20.6,24.1,34.6,0.07,190.5,82.0,0,0,-1,0,0,8.5,0,57.24,мало,молодой возраст
392,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55.0,Мужской,0.0,1,Без изменений,0,Без изменений,6.0,1.67,21.7,24.1,28.8,0.03,167.6,68.0,0,0,-1,0,0,8.5,0,57.24,мало,средний возраст
393,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55.0,Мужской,0.0,1,Без изменений,0,Без изменений,6.0,1.4,25.1,24.1,26.8,0.05,162.6,65.0,0,0,0,0,0,8.5,0,57.24,мало,средний возраст
394,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,25.0,Женский,0.5,1,Теплее,0,Больше,5.0,0.92,23.1,24.1,77.1,0.01,157.5,48.0,0,0,-1,0,0,18.5,0,49.28,мало,молодой возраст
395,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,45.0,Мужской,0.0,1,Холоднее,0,Больше,5.0,1.19,22.0,24.1,80.6,0.04,165.1,53.0,0,0,1,0,0,18.5,0,57.24,мало,средний возраст
396,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,55.0,Мужской,0.0,1,Без изменений,0,Без изменений,5.0,0.68,21.6,24.1,85.1,0.02,160.0,56.0,0,0,-1,0,0,18.5,0,57.24,мало,средний возраст
397,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,,,45.0,Мужской,0.0,1,Без изменений,0,Без изменений,6.0,0.67,21.8,24.1,80.5,0.0,167.6,65.0,0,0,-1,0,0,18.5,0,57.24,мало,средний возраст
