год;время_года;климат;страна;город;способ_охлаждения;режим_при_смешанном_типе_охлаждения;способ_обогрева;оценка_комфорта;пол;рост;вес;возраст;возраст_кат;утепление;ощущение_температуры;ощущение_температуры_(bool);предпочтительное_изменение_температуры;ощущение_движения_воздуха_(bool);предпочтительное_изменение_движения_воздуха;пресказанная_температура_помещения;температура_воздуха_в_помещении;температура_воздуха_на_улице;среднемесячная_температура_на_улице;скорость_воздуха;rh;rh_кат;занавески;вентилятор;окно;двери;отопление;количество_рекламаций;количество_рекламаций_кат;температура_удовлетворительная_%
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;Механическое отопление;5.0;Мужской;177.8;81.0;45.0;средний возраст;0.68;1.0;-1;Теплее;0;Больше;33.613;36.2;24.1;30.9;0.82;45.1;норма;0;1;1;0;0;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;5.0;Мужской;172.7;50.0;35.0;молодой возраст;0.46;0.0;1;Теплее;0;Без изменений;31.96;31.6;24.1;30.9;0.32;69.1;более_60;0;1;1;0;-1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;6.0;Мужской;160.0;65.0;55.0;средний возраст;0.74;1.0;-1;Теплее;0;Без изменений;30.226;31.4;24.1;30.9;0.17;74.1;более_60;0;1;0;0;0;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;Механическое отопление;5.0;Женский;152.4;60.0;55.0;средний возраст;0.65;0.0;1;Теплее;0;Больше;30.215;28.2;24.1;30.9;0.2;60.3;более_60;0;1;-1;0;1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;NaN;5.0;Женский;157.5;59.0;35.0;молодой возраст;0.53;0.0;1;Без изменений;0;Без изменений;29.226;29.6;24.1;30.9;0.56;60.4;более_60;0;1;-1;0;1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;NaN;1.0;Мужской;167.6;75.0;55.0;средний возраст;0.67;3.0;-1;Теплее;0;Больше;31.852;37.1;24.1;30.9;0.5;47.0;норма;0;1;1;0;1;1;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;170.2;55.0;45.0;средний возраст;0.7;0.0;1;Без изменений;0;Без изменений;28.048;29.2;24.1;30.9;0.5;59.7;норма;0;1;-1;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;160.0;55.0;25.0;молодой возраст;0.53;0.0;1;Без изменений;0;Без изменений;29.102;26.2;24.1;30.9;0.41;41.4;норма;0;1;-1;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;5.0;Женский;160.0;58.0;25.0;молодой возраст;0.66;0.0;1;Холоднее;0;Больше;24.451;24.8;24.1;30.9;0.07;54.1;норма;0;0;0;0;1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Женский;157.5;47.0;25.0;молодой возраст;0.66;0.0;1;Без изменений;0;Без изменений;24.816;23.7;24.1;30.9;0.11;56.2;норма;0;0;0;0;1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Женский;160.0;59.0;25.0;молодой возраст;0.6;0.0;1;Без изменений;0;Без изменений;25.017;23.9;24.1;30.9;0.11;55.1;норма;0;0;0;0;1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;5.0;Мужской;188.0;95.0;25.0;молодой возраст;0.81;0.0;1;Без изменений;0;Больше;23.944;23.1;24.1;30.9;0.07;57.6;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;5.0;Мужской;160.0;67.0;35.0;молодой возраст;0.75;-0.0;1;Без изменений;0;Больше;24.245;23.2;24.1;30.9;0.08;57.1;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;172.7;68.0;25.0;молодой возраст;0.74;0.0;1;Без изменений;0;Без изменений;24.645;24.0;24.1;30.9;0.09;49.5;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;172.7;80.0;25.0;молодой возраст;0.64;0.0;1;Без изменений;0;Без изменений;24.875;22.9;24.1;30.9;0.06;49.9;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;180.3;110.0;45.0;средний возраст;0.83;0.0;1;Без изменений;0;Без изменений;24.052;23.9;24.1;30.9;0.06;54.7;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;170.2;70.0;45.0;средний возраст;0.74;0.0;1;Теплее;0;Без изменений;25.637;24.8;24.1;30.9;0.12;51.5;норма;0;0;0;0;1;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;50.0;42.0;молодой возраст;0.68;3.0;1;Холоднее;0;Больше;28.212;28.7;24.1;31.5;0.21;47.0;норма;0;0;1;1;0;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;70.0;42.0;молодой возраст;0.53;2.0;1;Холоднее;0;Больше;27.821;30.4;24.1;31.5;0.15;34.0;менее_40;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;52.0;42.0;молодой возраст;0.62;0.0;1;Холоднее;0;Без изменений;28.859;34.3;24.1;31.5;0.77;31.0;менее_40;0;0;-1;1;0;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;70.0;42.0;молодой возраст;0.68;0.0;1;Холоднее;0;Без изменений;27.573;27.9;24.1;31.5;0.22;35.0;менее_40;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;71.0;42.0;молодой возраст;0.62;-1.0;-1;Теплее;0;Меньше;28.314;26.0;24.1;31.5;0.04;36.0;менее_40;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;47.0;42.0;молодой возраст;0.62;0.0;1;Без изменений;0;Меньше;27.797;26.1;24.1;31.5;0.02;27.0;менее_40;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;68.0;42.0;молодой возраст;0.68;-2.0;1;Без изменений;0;Меньше;26.587;22.3;24.1;31.5;0.57;46.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Женский;165.1;52.0;42.0;молодой возраст;0.63;1.0;-1;Холоднее;0;Больше;28.153;31.7;24.1;21.6;0.01;40.0;норма;0;0;-1;1;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Женский;165.1;54.0;42.0;молодой возраст;0.75;0.0;1;Без изменений;0;Без изменений;26.868;27.7;24.1;21.6;0.07;48.0;норма;0;0;-1;1;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Женский;165.1;56.0;42.0;молодой возраст;0.74;-2.0;1;Теплее;0;Меньше;26.765;27.7;24.1;21.6;0.0;49.0;норма;0;0;1;-1;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Женский;165.1;62.0;42.0;молодой возраст;0.84;-1.0;1;Без изменений;0;Без изменений;27.371;30.4;24.1;21.6;0.25;32.0;менее_40;0;0;-1;1;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;56.0;42.0;молодой возраст;0.72;-1.0;1;Холоднее;0;Больше;26.629;29.3;24.1;21.6;0.03;46.0;норма;0;0;1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;68.0;42.0;молодой возраст;0.64;-1.0;1;Холоднее;0;Больше;27.263;28.3;24.1;21.6;0.04;31.0;менее_40;0;0;-1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;58.0;42.0;молодой возраст;0.72;3.0;1;Холоднее;0;Больше;28.693;29.8;24.1;21.6;0.02;34.0;менее_40;0;0;-1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;65.0;42.0;молодой возраст;0.62;0.0;-1;Без изменений;0;Больше;29.528;27.5;24.1;21.6;0.16;36.0;менее_40;0;0;1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;60.0;42.0;молодой возраст;0.72;-1.0;1;Без изменений;0;Без изменений;28.264;30.3;24.1;21.6;0.14;30.0;менее_40;0;0;1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;75.0;42.0;молодой возраст;0.68;1.0;1;Теплее;0;Больше;28.848;27.8;24.1;21.6;0.15;47.0;норма;0;0;-1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;69.0;42.0;молодой возраст;0.68;2.0;-1;Холоднее;0;Больше;27.786;26.6;24.1;21.6;0.02;47.0;норма;0;0;-1;1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;56.0;42.0;молодой возраст;0.72;1.0;-1;Холоднее;0;Больше;27.98;29.5;24.1;21.6;0.02;39.0;менее_40;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;64.0;42.0;молодой возраст;0.63;-1.0;1;Без изменений;0;Без изменений;27.463;25.7;24.1;21.6;0.04;40.0;норма;0;0;-1;1;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;76.0;42.0;молодой возраст;0.74;-1.0;1;Холоднее;0;Больше;26.199;26.9;24.1;21.6;0.02;42.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;79.0;42.0;молодой возраст;0.68;2.0;-1;Холоднее;0;Больше;28.208;28.8;24.1;21.6;0.01;40.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Женский;165.1;55.0;42.0;молодой возраст;0.63;0.0;1;Без изменений;0;Без изменений;28.577;29.8;24.1;27.0;0.05;65.0;более_60;0;0;1;1;0;0;мало;50.7
2012;Лето;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;75.0;42.0;молодой возраст;0.68;2.0;-1;Холоднее;0;Больше;28.948;28.0;24.1;27.0;0.03;44.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;58.0;42.0;молодой возраст;0.68;0.0;1;Без изменений;0;Больше;27.844;25.1;24.1;27.0;0.03;53.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;65.0;42.0;молодой возраст;0.68;-1.0;1;Без изменений;0;Без изменений;27.414;26.3;24.1;27.0;0.03;47.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;75.0;42.0;молодой возраст;0.68;1.0;1;Без изменений;0;Больше;28.655;26.3;24.1;27.0;0.03;47.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;70.0;42.0;молодой возраст;0.72;-1.0;-1;Без изменений;0;Без изменений;26.257;27.5;24.1;25.7;0.01;64.0;более_60;0;0;-1;1;0;0;мало;57.2
2012;Осень;Жаркий полузасушливый;Индия;Хайдарабад;Вентиляция;Вентиляция;NaN;;Мужской;165.1;80.0;42.0;молодой возраст;0.68;3.0;-1;Холоднее;0;Больше;28.187;30.1;24.1;25.7;0.02;61.0;более_60;0;0;1;-1;0;0;мало;57.2
2012;Осень;Жаркий полузасушливый;Индия;Хайдарабад;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;61.0;42.0;молодой возраст;0.68;-1.0;1;Теплее;0;Больше;27.75;28.1;24.1;25.7;0.04;46.0;норма;0;0;-1;1;0;0;мало;57.2
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;44.0;42.0;молодой возраст;0.97;2.0;1;Холоднее;0;Без изменений;25.305;26.6;24.1;30.4;0.11;51.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;58.0;42.0;молодой возраст;0.6;0.0;1;Без изменений;0;Без изменений;26.475;28.1;24.1;30.4;0.01;49.0;норма;0;0;-1;1;0;0;мало;50.7
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;49.0;42.0;молодой возраст;0.84;-1.0;1;Холоднее;0;Больше;24.929;25.5;24.1;30.4;0.07;47.0;норма;0;0;-1;1;0;0;мало;50.7
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;65.0;42.0;молодой возраст;0.73;-3.0;1;Теплее;0;Меньше;26.6;26.6;24.1;30.4;0.47;50.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;63.0;42.0;молодой возраст;0.97;0.0;1;Холоднее;0;Без изменений;25.338;27.5;24.1;30.4;0.14;48.0;норма;0;0;-1;1;0;0;мало;50.7
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;63.0;42.0;молодой возраст;0.75;-1.0;1;Холоднее;0;Больше;24.434;27.3;24.1;30.4;0.03;53.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;83.0;42.0;молодой возраст;0.62;-1.0;1;Теплее;0;Меньше;26.474;25.8;24.1;30.4;0.29;56.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;65.0;42.0;молодой возраст;0.68;3.0;-1;Холоднее;0;Больше;27.205;26.3;24.1;30.4;0.01;45.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;54.0;42.0;молодой возраст;0.72;-1.0;1;Холоднее;0;Меньше;24.907;27.0;24.1;30.4;0.23;52.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;75.0;42.0;молодой возраст;0.72;-1.0;1;Холоднее;0;Больше;24.459;27.1;24.1;30.4;0.01;54.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Весна;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;85.0;42.0;молодой возраст;0.68;3.0;1;Без изменений;0;Больше;26.896;25.5;24.1;30.4;0.02;49.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Вентиляция;Вентиляция;NaN;;Женский;165.1;65.0;42.0;молодой возраст;0.84;0.0;1;Холоднее;0;Без изменений;25.315;28.2;24.1;30.8;0.16;48.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;62.0;42.0;молодой возраст;0.84;-2.0;1;Теплее;0;Больше;26.394;26.3;24.1;30.8;0.25;49.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;60.0;42.0;молодой возраст;0.97;3.0;-1;Холоднее;0;Больше;26.775;28.6;24.1;30.8;0.02;65.0;более_60;0;0;-1;-1;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;56.0;42.0;молодой возраст;0.97;0.0;-1;Без изменений;0;Больше;25.87;23.3;24.1;30.8;0.05;55.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;55.0;42.0;молодой возраст;0.97;1.0;1;Холоднее;0;Больше;26.378;26.4;24.1;30.8;0.16;42.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;90.0;42.0;молодой возраст;0.64;1.0;1;Холоднее;0;Больше;27.565;26.7;24.1;30.8;0.22;41.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;55.0;42.0;молодой возраст;0.73;3.0;-1;Холоднее;0;Больше;29.126;26.7;24.1;30.8;0.6;41.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;65.0;42.0;молодой возраст;0.73;-1.0;1;Без изменений;0;Больше;25.61;26.8;24.1;30.8;0.1;54.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;65.0;42.0;молодой возраст;0.64;-1.0;1;Без изменений;0;Без изменений;26.267;26.5;24.1;30.8;0.16;61.0;более_60;0;0;-1;-1;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;4.0;Женский;162.6;68.0;25.0;молодой возраст;0.57;0.0;1;Без изменений;0;Без изменений;26.957;26.1;24.1;30.8;0.11;64.3;более_60;0;1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;6.0;Женский;152.4;57.0;35.0;молодой возраст;0.63;0.0;1;Без изменений;0;Без изменений;27.235;25.8;24.1;30.8;0.31;65.5;более_60;0;1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;5.0;Мужской;170.2;55.0;25.0;молодой возраст;0.7;-2.0;-1;Холоднее;0;Без изменений;25.83;24.9;24.1;30.8;0.23;67.7;более_60;0;1;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;5.0;Мужской;172.0;80.0;25.0;молодой возраст;0.78;0.0;1;Без изменений;0;Больше;27.101;25.7;24.1;30.8;0.56;65.9;более_60;0;1;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;5.0;Мужской;177.8;85.0;25.0;молодой возраст;0.9;1.0;-1;Теплее;0;Больше;24.22;26.0;24.1;30.8;0.17;64.6;более_60;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Вентиляция;;NaN;3.0;Женский;162.6;68.0;35.0;молодой возраст;0.78;3.0;-1;Без изменений;0;Больше;32.562;35.3;24.1;38.1;0.4;37.9;менее_40;0;1;-1;0;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Вентиляция;;NaN;6.0;Женский;172.7;73.0;45.0;средний возраст;0.48;3.0;-1;Холоднее;0;Меньше;33.482;35.5;24.1;38.1;0.41;34.9;менее_40;0;1;0;0;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Вентиляция;;NaN;2.0;Мужской;175.3;70.0;55.0;средний возраст;0.49;2.0;-1;Теплее;0;Меньше;34.891;34.3;24.1;38.1;0.65;49.4;норма;0;1;0;0;-1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;52.0;42.0;молодой возраст;0.75;-1.0;1;Без изменений;0;Больше;27.009;27.1;24.1;38.1;0.32;49.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;42.0;42.0;молодой возраст;0.84;3.0;-1;Без изменений;0;Больше;29.043;25.8;24.1;38.1;0.19;41.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;74.0;42.0;молодой возраст;0.97;0.0;1;Без изменений;0;Меньше;27.786;27.9;24.1;38.1;0.28;36.0;менее_40;0;0;-1;-1;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;71.0;42.0;молодой возраст;0.7;0.0;-1;Холоднее;0;Без изменений;27.519;26.8;24.1;38.1;0.03;47.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;65.0;42.0;молодой возраст;0.72;-1.0;1;Теплее;0;Меньше;27.264;27.5;24.1;38.1;0.07;55.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;52.0;42.0;молодой возраст;0.7;0.0;1;Без изменений;0;Без изменений;27.664;25.1;24.1;38.1;0.07;40.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;60.0;42.0;молодой возраст;0.7;0.0;1;Без изменений;0;Без изменений;27.748;27.3;24.1;38.1;0.16;43.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;55.0;42.0;молодой возраст;0.7;0.0;1;Теплее;0;Без изменений;28.352;27.5;24.1;38.1;0.18;55.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;60.0;42.0;молодой возраст;0.72;1.0;-1;Без изменений;0;Больше;28.533;28.8;24.1;38.1;0.01;40.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;4.0;Женский;162.6;56.0;25.0;молодой возраст;0.57;-1.0;1;Теплее;0;Без изменений;27.88;25.1;24.1;38.1;0.15;73.1;более_60;0;1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;6.0;Женский;152.4;50.0;25.0;молодой возраст;0.71;0.0;1;Теплее;0;Без изменений;24.857;26.7;24.1;38.1;0.34;59.4;норма;0;-1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;6.0;Мужской;178.0;74.0;25.0;молодой возраст;0.7;0.0;1;Без изменений;0;Больше;27.351;25.8;24.1;38.1;0.13;62.4;более_60;0;1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;;NaN;6.0;Мужской;167.0;60.0;25.0;молодой возраст;0.74;0.0;1;Теплее;0;Без изменений;24.283;26.9;24.1;38.1;0.04;65.3;более_60;0;-1;0;0;1;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Вентиляция;Вентиляция;NaN;;Женский;165.1;45.0;42.0;молодой возраст;0.63;-1.0;1;Без изменений;0;Без изменений;27.064;28.9;24.1;29.7;0.48;63.0;более_60;0;0;1;1;0;0;мало;50.7
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Женский;165.1;65.0;42.0;молодой возраст;0.72;0.0;1;Без изменений;0;Без изменений;26.175;24.3;24.1;29.7;0.02;45.0;норма;0;0;-1;-1;0;0;мало;50.7
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;60.0;42.0;молодой возраст;0.68;-1.0;-1;Без изменений;0;Больше;26.389;24.5;24.1;29.7;0.11;42.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;56.0;42.0;молодой возраст;0.62;0.0;1;Без изменений;0;Без изменений;29.205;28.4;24.1;29.7;1.42;52.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;80.0;42.0;молодой возраст;0.72;-1.0;-1;Холоднее;0;Без изменений;25.724;24.8;24.1;29.7;0.13;51.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;63.0;42.0;молодой возраст;0.68;1.0;-1;Холоднее;0;Больше;26.907;25.4;24.1;29.7;0.09;54.0;норма;0;0;-1;-1;0;0;мало;57.2
2012;Осень;Тропическая влажная саванна;Индия;Ченнай;Кондиционирование;Кондиционирование;NaN;;Мужской;165.1;76.0;42.0;молодой возраст;0.68;-1.0;1;Теплее;0;Больше;26.642;27.0;24.1;29.7;0.08;47.0;норма;0;0;-1;-1;0;0;мало;57.2
